video_id,author,comment_text,label_ultimate,reason_ultimate,published_at,like_count,label_confidence,label_category,promotion_score,education_score
9ac4-rsQI50,@Tama5956-gy3lw,lagu mantap,bukan,no_indicators,11/7/25 23:28,2,0.9,no_judi_terms,0,0
9ac4-rsQI50,@mielidi3055,se moga tembus 100 k sucriber bag,bukan,no_indicators,11/7/25 23:28,2,0.9,no_judi_terms,0,0
9ac4-rsQI50,@enuynurhas1575,sumpah ini lagi untuk anak tambang asli deh,bukan,no_indicators,11/7/25 14:17,3,0.9,no_judi_terms,0,0
9ac4-rsQI50,@AlfiusRizkyyy,emang mantap dengar ini mah,bukan,no_indicators,11/7/25 13:43,4,0.9,no_judi_terms,0,0
9ac4-rsQI50,@lanranasti,lagu asik bg,bukan,no_indicators,11/7/25 12:08,3,0.9,no_judi_terms,0,0
9ac4-rsQI50,@PAWA_RMX,emang gacorr tua man dancing medium light skin tone man dancing medium light skin tone,bukan,no_indicators,11/7/25 11:17,4,0.9,no_judi_terms,0,0
9ac4-rsQI50,@wirjawir2994,mantap bang enak dengar musicnya empuk,bukan,no_indicators,11/7/25 10:07,3,0.9,no_judi_terms,0,0
9ac4-rsQI50,@N3Official023,dj baik tahun 2025 orang baru lebih gacor,bukan,no_indicators,11/7/25 9:33,2,0.9,no_judi_terms,0,0
9ac4-rsQI50,@aure_lmika,4,bukan,no_indicators,11/7/25 9:20,2,0.9,no_judi_terms,0,0
9ac4-rsQI50,@EkoChikoHachiko,saya dengerin lagu ini sambil main sama istri cinta supaya ria istri saya samar btw kalau main istri saya berisik,bukan,no_indicators,11/7/25 8:17,2,0.9,no_judi_terms,0,0
9ac4-rsQI50,@Ranisuvarnihiola,aji puasa lomba,bukan,no_indicators,11/7/25 6:15,2,0.9,no_judi_terms,0,0
9ac4-rsQI50,@SalomoPanjaitan-n5z,iya betul itu mantap kali,bukan,no_indicators,11/7/25 4:52,3,0.9,no_judi_terms,0,0
9ac4-rsQI50,@Putri123-f6b,wih ren banget,bukan,no_indicators,11/7/25 4:43,3,0.9,no_judi_terms,0,0
9ac4-rsQI50,@OsanDao-y1w,aku se nang liat tor moitor tua,bukan,no_indicators,11/7/25 3:04,3,0.9,no_judi_terms,0,0
9ac4-rsQI50,@SinagaSinaga90-p4q,mantap,bukan,no_indicators,11/7/25 1:07,4,0.9,no_judi_terms,0,0
9ac4-rsQI50,@SariSamosir-d1u,siapa sini karena viral tiktok,bukan,no_indicators,11/7/25 0:47,9,0.9,no_judi_terms,0,0
9ac4-rsQI50,@lynpurplelyn7589,mantap,bukan,no_indicators,11/6/25 22:57,4,0.9,no_judi_terms,0,0
9ac4-rsQI50,@ityu1809,musik se lalu mantul ni channel gokss,bukan,no_indicators,11/6/25 20:42,7,0.9,no_judi_terms,0,0
9ac4-rsQI50,@kengzi6484,lagu tor monitor tua yg paling saya suka ni bang musik editra tamba emang ren se mua,bukan,no_indicators,11/6/25 18:15,26,0.9,no_judi_terms,0,0
9ac4-rsQI50,@TaulanaTaulana,se lalu hadir bang untuk goyang,bukan,no_indicators,11/6/25 15:08,7,0.9,no_judi_terms,0,0
9ac4-rsQI50,@SyifaFauziah-l2c3p,telat 1 jam bpw itu jaket aku juga sama yang itu,bukan,no_indicators,11/6/25 14:17,5,0.9,no_judi_terms,0,0
9ac4-rsQI50,@MERIAME.SIHOTANG,se sekali buat lagu dj batak enak ito aku gemar dj ito sukses se lalu ito,bukan,no_indicators,11/6/25 13:18,5,0.9,no_judi_terms,0,0
9ac4-rsQI50,@skygoxy204,joss mantap bang se mangat terus kami dukung lu bang,bukan,no_indicators,11/6/25 13:18,6,0.9,no_judi_terms,0,0
9ac4-rsQI50,@DarrelAdli-p8x,musik dj tor monitor tua versi editra tamba kali ini bagus banget,bukan,no_indicators,11/6/25 13:14,6,0.9,no_judi_terms,0,0
9ac4-rsQI50,@Deevonnn,mantap akhir buat kan juga lagu ini mantap banget bang editra,bukan,no_indicators,11/6/25 13:09,66,0.9,no_judi_terms,0,0
9ac4-rsQI50,@LisaLisa-l6k6t,hadirr ka reenn goyang ka,bukan,no_indicators,11/6/25 12:40,9,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@PertamaKerja-h1k,aduh bagus kamu nyanyi dalam sangkar tapi kamu tidak bebas terbang mana,bukan,no_indicators,11/11/25 0:13,2,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@PertamaKerja-h1k,iya nyanyi se buah lagu yang bagus burung,bukan,no_indicators,11/11/25 0:11,2,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@marifatussaadah6154,knapa ya 2hr ini burung murai ndak gacor eem aja apa strees y diaa,bukan,no_indicators,11/8/25 4:52,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@KimSiang-q9q8k,aku pernah lihat itu,bukan,no_indicators,10/24/25 13:43,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@lasmi5700,suara udah bagus bngt,bukan,no_indicators,10/24/25 3:13,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@lasmi5700,aku dapat nemu burung ini masuk rumah nama murai kalimantan kalo jual laku berapa ya,bukan,no_indicators,10/24/25 3:13,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@ceuIka2766,hadir mohonsupport paket lengkap,bukan,no_indicators,10/9/25 23:17,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@OmGANS-cp2ek,ngeri ni burung kicau mantep banget,bukan,no_indicators,10/6/25 13:36,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@ArfanDarwin,suara mantap bang burung murai,bukan,no_indicators,10/5/25 8:44,4,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@DarmiJono,sangat merdu,bukan,no_indicators,9/23/25 1:48,2,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@lutfikurnianto3959,kutut trucuk nari ciblek langsung nyaut tapi murai masih diam bae mas,bukan,no_indicators,9/15/25 2:10,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@HasanWahid-qd6wz,main satu ekor 1 ekorrm5 pehcj,bukan,no_indicators,9/8/25 8:51,0,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@Wenti03,mf om kalo boleh tau isi yang akhir itu suara burung apa,bukan,no_indicators,8/31/25 10:47,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@paintingofficial4212,gonku nyaut gacor pis,bukan,no_indicators,8/28/25 12:15,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@Ripz_DAGA,kicau burung murai batu ini vibes langsung kaya ada rumah orang kaya,bukan,no_indicators,8/11/25 4:05,20,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@hadimanto9673,gara gara denger musik kena bayar mending denger suara burung,bukan,no_indicators,7/31/25 14:28,3,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@AhmadNizar-j1f,punya abang 3menit,bukan,no_indicators,7/30/25 13:45,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@Rudynuakjaya,master burung apa tu bang,bukan,no_indicators,7/27/25 7:45,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@MuhammadAmir-yw1lr,coba ini tiktokkan apa hayo ini lagu kasih aba kalau udah siap coba lihat tapi masih gelap,bukan,no_indicators,7/14/25 10:38,2,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@katijakatija6346,bener2 mantab salam satu hobi,bukan,no_indicators,7/14/25 3:54,7,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@RamaDhani-u2k,mantap,bukan,no_indicators,7/12/25 17:57,0,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@FikoZaidan,sudah superaduan top,bukan,no_indicators,7/12/25 7:30,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@AkiongLim-h7h,burung murai mantapp,bukan,no_indicators,7/8/25 0:51,5,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@junotprakoso8981,murai bisu langsung bunyi,bukan,no_indicators,7/7/25 5:19,2,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@Mangkicau-q1s,ren bos salam satu hobi,bukan,no_indicators,6/22/25 1:34,10,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@AgusTian-k6k,ren,bukan,no_indicators,6/14/25 8:42,2,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@Gacor_Dorr,joss,bukan,no_indicators,5/16/25 3:56,1,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@farhanchannel-l2e,salam satu hobi,bukan,no_indicators,5/11/25 0:54,7,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@DedihMahmur,mantap bang muray saya se ketika ngamuk nembak,bukan,no_indicators,5/2/25 4:12,0,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@tarnoahmad5938,burungmuray,bukan,no_indicators,3/30/25 7:57,2,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@Gracenatalie1997,se menjak suami hobi ini aq jdi suka ja liat channel kicau mania,bukan,no_indicators,3/4/25 6:54,30,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@kingsharu77,kalau angkat kaki itu knp om,bukan,no_indicators,11/23/24 1:32,2,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@Endruchannel-f5k,salm satu hobi,bukan,no_indicators,11/19/24 10:16,3,0.9,no_judi_terms,0,0
mImQ62Ot9oU,@Demitgaul-vu1ur,tanya om knpa murai batu aku lou kita dkatin jari mulut mlh mangap sambil buka sayap ekor,bukan,no_indicators,11/7/24 4:52,3,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@FirmanManikRmx,jangan lupa cek versi aku mas dit,bukan,no_indicators,10/18/25 11:55,45,0.9,no_judi_terms,0,1
Rl2Ow3oQQa4,@TinaTampz,mantap bang tambah lagi ya bang bassnya tambah ada sound horengnya ya bang plish,bukan,no_indicators,11/11/25 13:23,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@PesaPonsel-x1m4f,iya ko bagus tapi se tiap gue buka lagu ini yang nyayi suara ini terus bisan,bukan,no_indicators,11/11/25 10:50,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@kevinakbar-nb4ni,iagunya bagus akuseneng lagu,bukan,no_indicators,11/11/25 10:14,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@STAR1234-7o,mantam smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,bukan,no_indicators,11/11/25 9:53,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@rahmatsisman2624,iagu andal gue baget,bukan,no_indicators,11/11/25 5:41,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@SuryanaTaufik-c9e,lagu enak,bukan,no_indicators,11/10/25 12:27,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@SuryanaTaufik-c9e,lagu mantap banket,bukan,no_indicators,11/10/25 12:18,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@HasmiaSasela,aku kan lagi palu terus aku putar ini karena mantap,bukan,no_indicators,11/10/25 12:04,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@ReskiTobadak3,kakalagunya,bukan,no_indicators,11/10/25 10:38,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@purniawati4770,jangan lupa cek versi aku mas dit,bukan,no_indicators,11/10/25 9:11,0,0.9,no_judi_terms,0,1
Rl2Ow3oQQa4,@AsriKasman,jelas,bukan,no_indicators,11/10/25 5:26,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@RaraRa-s9c,suru,bukan,no_indicators,11/10/25 4:59,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@EkaSri-e2w,oke bang,bukan,no_indicators,11/9/25 13:57,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@IkbalHabib-i3j,20,bukan,no_indicators,11/9/25 13:05,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@MsMahara-yz8di,mantap,bukan,no_indicators,11/9/25 11:19,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@sitohangsi7amapomparanoppa485,kren banget lagu,bukan,no_indicators,11/9/25 8:41,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@AsmitoHafid,ren banget jos muantap,bukan,no_indicators,11/9/25 8:37,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@Wendy-l1y6p,nama siapa,bukan,no_indicators,11/9/25 8:03,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@PasrahKandis-jl1du,tor manaakuraniyurabesti aku,bukan,no_indicators,11/9/25 5:06,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@AIRILc3w,lagu enak banget sih,bukan,no_indicators,11/9/25 0:29,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@VinaMarvina-h2o,gacor,bukan,no_indicators,11/8/25 23:15,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@ZulkarnainNasution-w5d,hebat lagu,bukan,no_indicators,11/8/25 2:44,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@nandoHutagalung-b5n,enak banget lagu aku orang pekanbaru bang salam nal,bukan,no_indicators,11/7/25 22:41,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@SitiHolipah-x4t,lagu timur gak pernah gagal,bukan,no_indicators,11/7/25 8:33,3,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@UdinDunggio-y2r,kren musik bikin heppy lanjut kawan,bukan,no_indicators,11/7/25 4:59,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@danielniel4752,tor monitor tua ihh merinding gacor bet bang,bukan,no_indicators,11/7/25 4:30,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@zainalabidin-mb1nk,lagu asekk bgtt,bukan,no_indicators,11/6/25 12:54,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@GitoxGitoxhabiba,gacor kk lebih gacor,bukan,no_indicators,11/6/25 12:17,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@BLACKWHITEFVNKY,mantul bang,bukan,no_indicators,11/5/25 9:04,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@Alfurqan-g2o,wih gacor bang,bukan,no_indicators,11/5/25 7:56,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@Kiosilham777Ilham,mantap kari,bukan,no_indicators,11/5/25 5:05,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@RikiRiki-tz5rd,gg tua,bukan,no_indicators,11/4/25 11:55,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@familyegaming2032,mashup please lagu tare bole dengan orang baru lebih gacor,bukan,no_indicators,11/3/25 11:03,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@OctavianaDeDeus-o8y,love you gesture love you gesture love you gesture,bukan,no_indicators,11/3/25 5:19,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@NatalyaChristine-x7y,14,bukan,no_indicators,11/3/25 0:02,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@doellhazny8510,ok hand,bukan,no_indicators,11/2/25 7:57,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@sirapaslin-h8j,smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,bukan,no_indicators,11/1/25 22:45,1,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@Meysha2011QUEENAzuraMeysha,kurang bagus,bukan,no_indicators,11/1/25 5:48,4,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@mopy91,sinigara2 bpk negara deng ibu jepang,bukan,no_indicators,11/1/25 1:47,6,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@rustamuttang-m4f,gffhudugjfyej hsuxhwhcig bullshit itu bang lagu enak banget enak banget lain kali aku bikin laba tua enak banget ngantuk banget didj,bukan,no_indicators,10/30/25 11:28,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@sarmiamia-j5t,se mangat bos,bukan,no_indicators,10/30/25 9:13,2,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@NuriatiKaawan-z1z,lagu mantap banget,bukan,no_indicators,10/29/25 12:33,7,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@DevIn-yi1sg,auto goyang pala,bukan,no_indicators,10/29/25 1:39,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@acow08,nah ini yang gue cari,bukan,no_indicators,10/28/25 23:59,2,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@DarrelAdliWifiBaliFiberCabangK,musik dj tor monitor tua yang bawa sama channel youtube ini bagus banget,bukan,no_indicators,10/28/25 23:15,4,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@lusyawati9257,lagu timur ga ada yang gagal gacor se mua,bukan,no_indicators,10/28/25 5:42,2,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@SaktiFvnkyRmx_production,love,bukan,no_indicators,10/27/25 6:44,0,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@RahmaSita-g8n,gacor tua,bukan,no_indicators,10/26/25 3:29,3,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@AbiraAyuasmita,gacor banget tuaa,bukan,no_indicators,10/26/25 3:00,2,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@BintolBi,mantap dj mas,bukan,no_indicators,10/25/25 11:44,4,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@AnaAjalah-i5w,enak dj bang,bukan,no_indicators,10/25/25 6:58,7,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@MarkulanusDanu,id,bukan,no_indicators,10/25/25 2:51,3,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@asman-play,lagu ren mantap,bukan,no_indicators,10/25/25 0:22,6,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@Laila_194,ren bang,bukan,no_indicators,10/24/25 14:32,5,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@Cahya_Aryanto_NgedrumNKendang,wenak gin,bukan,no_indicators,10/24/25 10:48,5,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@HakimAldiansyah-h5j,tor monitor tua lagi gacor tuaa,bukan,no_indicators,10/23/25 15:56,3,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@mariosilalahi5424,siapa yg mari krna tiktok like yaa monitor likenya tua,bukan,no_indicators,10/21/25 17:59,12,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@HeroExtrim,bolak balik putar tambah enak nikmatin musik rren,bukan,no_indicators,10/21/25 0:15,5,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@esterzebua9745,team orang baru lebe gacouurr,bukan,no_indicators,10/20/25 4:43,9,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@lincahvore2610,wah mantap ni ren terimakasih buat juan riyan lagu ini ren,bukan,no_indicators,10/19/25 16:00,9,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@almadhangemers3724,nyala tuaa,bukan,no_indicators,10/19/25 5:44,4,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@YunnaUnna-b2q,ta pe papa jadi tua terus mau pi tor,bukan,no_indicators,10/18/25 23:59,6,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@FirmanManikRmx,jangan lupa cek versi aku mas dit,bukan,no_indicators,10/18/25 11:55,45,0.9,no_judi_terms,0,1
Rl2Ow3oQQa4,@DJ_Aull_Fvnky,gacorr smiling face with heart eyes smiling face with heart eyes izin reup boleh bang smiling face with heart eyes,bukan,no_indicators,10/18/25 10:34,7,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@DjBasement,lapor tua lagi pada gacor,bukan,no_indicators,10/18/25 8:01,6,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@SofyanNumar,fyp truss kak dit,bukan,no_indicators,10/18/25 7:57,7,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@Kisti-u2j,anjay,bukan,no_indicators,10/18/25 7:21,5,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@evapirdaus4075,ren banget kak reva hadir slm dari jambi,bukan,no_indicators,10/17/25 1:59,7,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@RahmatHilal-m6u,yang tunggu datang juga se mangat bang dj dit emang gak pernah gagal gacor kali mantap abang,bukan,no_indicators,10/16/25 23:12,7,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@kikiyulianti5622,hadirr bang reenn abiiss mantapp sukses se lalu ya bang,bukan,no_indicators,10/16/25 22:30,7,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@MildaRindiyati,punya tiktok ga bangg,bukan,no_indicators,10/16/25 18:24,5,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@kengzi6484,lagu sama musik gacor bang tambah lagu timur enak se kali,bukan,no_indicators,10/16/25 17:51,6,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@ityu1809,oke gacor kali bang dit,bukan,no_indicators,10/16/25 16:00,8,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@skygoxy204,wah tumben gercep bang se mangat terus bang dit,bukan,no_indicators,10/16/25 15:15,9,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@YeniAfrinida,mantap abgkuu,bukan,no_indicators,10/16/25 14:33,7,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@luxmy6421,ren bgt ni lagu bang dj dit emang gak pernah gagal ya,bukan,no_indicators,10/16/25 14:03,16,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@happygaming4081,ren bng,bukan,no_indicators,10/16/25 13:27,6,0.9,no_judi_terms,0,0
Rl2Ow3oQQa4,@YuniKurnia-gl3ub,ren banget jos muantap,bukan,no_indicators,10/16/25 13:12,11,0.9,no_judi_terms,0,0
NwUUzYynWEY,@ariy7739,mantap,bukan,no_indicators,10/5/25 11:59,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@SahuriRi-o5h5x,yes,bukan,no_indicators,9/25/25 16:02,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@adangfarrid9044,luarbiasa suhu,bukan,no_indicators,9/22/25 17:53,1,0.9,no_judi_terms,0,0
NwUUzYynWEY,@muhdoribanjar320,luar biasa,bukan,no_indicators,8/29/25 2:35,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@idrisalbert7164,iki manuk apa lur enak bgt,bukan,no_indicators,8/25/25 23:10,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@medochadal604,maaf mau tanya burung apa ini om,bukan,no_indicators,8/2/25 15:33,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@MuhlisOdang,andai masuk murai gw,bukan,no_indicators,7/27/25 10:47,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@iksanah966,srigunting abu jawa sumatra sama aja gak suara min,bukan,no_indicators,7/11/25 13:43,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@sutrisnotrisno898,cililin nari greja lb jadi satu,bukan,no_indicators,7/9/25 19:07,1,0.9,no_judi_terms,0,0
NwUUzYynWEY,@dadanrus8721,mewahh syekalii suhuu,bukan,no_indicators,7/5/25 2:39,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@bangbudchannel968,ini jantan ap btina kang,bukan,no_indicators,6/28/25 16:41,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@NurulHikmah-mi1qc,super mewahh,bukan,no_indicators,6/27/25 23:26,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@Reang-y9i,cakep banget bang burung dah mulus gacor lagi,bukan,no_indicators,6/9/25 14:03,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@jhonmarine9706,mau jual brap om,bukan,no_indicators,6/9/25 7:30,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@bundanur5221,ini master murai sinar jaya,bukan,no_indicators,5/12/25 3:11,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@maslikan5368,saya punya usia 8 bulan lagu enak banget memang bener srigunteng lagu gk ada pendek i like pokok srigunteng,bukan,no_indicators,5/3/25 1:41,3,0.9,no_judi_terms,0,0
NwUUzYynWEY,@cakrekbeller4156,super mewah,bukan,no_indicators,4/6/25 11:05,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@tumpangyogi4314,mantap tenan,bukan,no_indicators,3/2/25 14:08,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@saepulmilah2272,mantap,bukan,no_indicators,2/12/25 13:27,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@masterfarm,cendet gampang masuk,bukan,no_indicators,1/21/25 8:12,0,0.9,no_judi_terms,1,0
NwUUzYynWEY,@ImamRifai-e7i,mantap,bukan,no_indicators,12/23/24 11:24,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@Putrii_98,iki materine mlebu sirtu ngeri ni,bukan,no_indicators,12/18/24 9:24,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@DayuSetiawan-m3b,srigunting uwedan tenan joss,bukan,no_indicators,12/15/24 13:34,3,0.9,no_judi_terms,0,0
NwUUzYynWEY,@lukmanazis599,info pur pakai apa om sama ef hari brpa,bukan,no_indicators,12/1/24 12:40,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@jangantebangpohon7347,bisa masuk mb anda bunyi gantang sampe full tuntas wah pasti dapat juara 1,bukan,no_indicators,11/10/24 11:28,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@Anekaburunglolohan,mantap bos,bukan,no_indicators,10/24/24 8:19,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@bagus_musti,cililin kapas tembak pelatuk bawang,bukan,no_indicators,10/11/24 12:47,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@DewiKurniasih-pk4wi,tips rawat biar kyak gitu suhu,bukan,no_indicators,10/2/24 19:39,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@BUNGRiosuarakicau,butuh berapa lama bang pake master cililin,bukan,no_indicators,9/21/24 1:23,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@rizalfernandes6733,alhamdulillah punya saya sudah ngisi master ini terimakasih om,bukan,no_indicators,8/27/24 11:26,5,0.9,no_judi_terms,0,0
NwUUzYynWEY,@rediasari,mantap banget cililin gereja jernih banget,bukan,no_indicators,8/24/24 14:46,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@UjangPalge,mmg reen suara murai ni bozz,bukan,no_indicators,8/21/24 19:36,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@didiprasetyo3842,se rem juga ya cb ada las lomba,bukan,no_indicators,8/20/24 23:24,1,0.9,no_judi_terms,0,0
NwUUzYynWEY,@masteranburungbermanfaat2260,mantan abang,bukan,no_indicators,8/17/24 5:50,1,0.9,no_judi_terms,0,0
NwUUzYynWEY,@iwan_chanel458,suaranyah mantul salam suport kawan,bukan,no_indicators,8/14/24 15:31,1,0.9,no_judi_terms,0,0
NwUUzYynWEY,@danauranau6243,jual brp duit bang,bukan,no_indicators,7/12/24 23:05,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@Yankumischanel,nembak ini baru nembak,bukan,no_indicators,6/27/24 0:53,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@chitatosbangbang4801,udh masuk murai bg dah slalu dapat juara 12 matursuwun bg,bukan,no_indicators,5/6/24 15:27,1,0.9,no_judi_terms,0,0
NwUUzYynWEY,@ibnumalikteyya5251,jos untuk jual ini mah,bukan,no_indicators,4/27/24 9:40,0,0.9,no_judi_terms,0,0
NwUUzYynWEY,@adamfernanda2850,aneh ya ada yg mata merah ada yg mata putih,bukan,no_indicators,4/26/24 8:50,0,0.9,no_judi_terms,0,0
